id_new;IdCase;time:timestamp;msgInstanceId;msgType;org:group;concept:name;eventType;msgFlow
8989;case_6;2021-06-16 15:46:12.027000+02:00;;;Zoo;Forward information to making department;;
8989;case_6;2021-06-16 15:46:20.341000+02:00;;;Zoo;Mail ZooClub magazine;;
8989;case_6;2021-06-16 15:46:22.303000+02:00;;;Zoo;Send request to billing department;;
8989;case_6;2021-06-16 15:46:25.895000+02:00;request_4;send;Zoo;Send payment request;;request
8989;case_6;2021-06-16 15:46:48.320000+02:00;;;Zoo;Wait for payment;;
8989;case_6;2021-06-16 15:46:52.445000+02:00;account_5;receive;Zoo;Payment confirmed;notification;account
8989;case_6;2021-06-16 15:46:55.293000+02:00;card_7;send;Zoo;Deliver Zooclub card;;card
8989;case_6;2021-06-16 15:46:55.293000+02:00;card_7;send;Zoo;Card received?;;card
9090;case_62;2021-06-16 16:03:36.358000+02:00;info_62;receive;Zoo;Receive visitor information;start;info
9090;case_62;2021-06-16 16:03:41.915000+02:00;;;Zoo;Enter customer data into the system;;
9090;case_62;2021-06-16 16:03:44.922000+02:00;;;Zoo;Send request to billing department;;
9090;case_62;2021-06-16 16:03:53.565000+02:00;;;Zoo;Forward information to making department;;
9090;case_62;2021-06-16 16:04:13.016000+02:00;;;Zoo;Mail ZooClub magazine;;
9090;case_62;2021-06-16 16:04:15.957000+02:00;request_60;send;Zoo;Send payment request;;request
9090;case_62;2021-06-16 16:04:22.279000+02:00;;;Zoo;Wait for payment;;
9090;case_62;2021-06-16 16:04:40.458000+02:00;account_61;receive;Zoo;Payment confirmed;notification;account
9090;case_62;2021-06-16 16:04:42.803000+02:00;card_63;send;Zoo;Deliver Zooclub card;;card
9090;case_62;2021-06-16 16:04:42.803000+02:00;card_63;send;Zoo;Card received?;;card
9191;case_66;2021-06-16 16:05:11.114000+02:00;info_66;receive;Zoo;Receive visitor information;start;info
9191;case_66;2021-06-16 16:05:12.473000+02:00;;;Zoo;Enter customer data into the system;;
9191;case_66;2021-06-16 16:05:15.521000+02:00;;;Zoo;Forward information to making department;;
9191;case_66;2021-06-16 16:05:21.542000+02:00;;;Zoo;Mail ZooClub magazine;;
9191;case_66;2021-06-16 16:05:27.174000+02:00;;;Zoo;Send request to billing department;;
9191;case_66;2021-06-16 16:05:31.036000+02:00;;;Zoo;Wait for payment;;
9191;case_66;2021-06-16 16:05:37.854000+02:00;request_64;send;Zoo;Send payment request;;request
9191;case_66;2021-06-16 16:05:54.680000+02:00;account_65;receive;Zoo;Payment confirmed;notification;account
9191;case_66;2021-06-16 16:05:58.808000+02:00;card_67;send;Zoo;Deliver Zooclub card;;card
9191;case_66;2021-06-16 16:05:58.808000+02:00;card_67;send;Zoo;Card received?;;card
9292;case_70;2021-06-16 16:06:11.805000+02:00;info_70;receive;Zoo;Receive visitor information;start;info
9292;case_70;2021-06-16 16:06:20.100000+02:00;;;Zoo;Enter customer data into the system;;
9292;case_70;2021-06-16 16:06:33.581000+02:00;;;Zoo;Forward information to making department;;
9292;case_70;2021-06-16 16:06:36.907000+02:00;;;Zoo;Send request to billing department;;
9292;case_70;2021-06-16 16:06:40.857000+02:00;;;Zoo;Mail ZooClub magazine;;
9292;case_70;2021-06-16 16:06:44.204000+02:00;request_68;send;Zoo;Send payment request;;request
9292;case_70;2021-06-16 16:06:59.319000+02:00;;;Zoo;Wait for payment;;
9292;case_70;2021-06-16 16:07:01.723000+02:00;account_69;receive;Zoo;Payment confirmed;notification;account
9292;case_70;2021-06-16 16:07:06.150000+02:00;card_71;send;Zoo;Deliver Zooclub card;;card
9292;case_70;2021-06-16 16:07:06.150000+02:00;card_71;send;Zoo;Card received?;;card
9393;case_74;2021-06-16 16:07:33.608000+02:00;info_74;receive;Zoo;Receive visitor information;start;info
9393;case_74;2021-06-16 16:07:36+02:00;;;Zoo;Enter customer data into the system;;
9393;case_74;2021-06-16 16:07:42.076000+02:00;;;Zoo;Forward information to making department;;
9393;case_74;2021-06-16 16:07:43.737000+02:00;;;Zoo;Mail ZooClub magazine;;
9393;case_74;2021-06-16 16:07:44.605000+02:00;;;Zoo;Send request to billing department;;
9393;case_74;2021-06-16 16:07:45.956000+02:00;;;Zoo;Wait for payment;;
9393;case_74;2021-06-16 16:07:47.631000+02:00;request_72;send;Zoo;Send payment request;;request
9393;case_74;2021-06-16 16:07:58.041000+02:00;account_73;receive;Zoo;Payment confirmed;notification;account
9393;case_74;2021-06-16 16:07:59.879000+02:00;card_75;send;Zoo;Deliver Zooclub card;;card
9393;case_74;2021-06-16 16:07:59.879000+02:00;card_75;send;Zoo;Card received?;;card
9494;case_78;2021-06-16 16:08:15.459000+02:00;info_78;receive;Zoo;Receive visitor information;start;info
9494;case_78;2021-06-16 16:08:17.088000+02:00;;;Zoo;Enter customer data into the system;;
9494;case_78;2021-06-16 16:08:23.674000+02:00;;;Zoo;Forward information to making department;;
9494;case_78;2021-06-16 16:08:24.146000+02:00;;;Zoo;Send request to billing department;;
9494;case_78;2021-06-16 16:08:28.476000+02:00;;;Zoo;Mail ZooClub magazine;;
9494;case_78;2021-06-16 16:08:30.201000+02:00;request_76;send;Zoo;Send payment request;;request
9494;case_78;2021-06-16 16:08:42.916000+02:00;;;Zoo;Wait for payment;;
9494;case_78;2021-06-16 16:08:59.258000+02:00;account_77;receive;Zoo;Payment confirmed;notification;account
9494;case_78;2021-06-16 16:09:00.574000+02:00;card_79;send;Zoo;Deliver Zooclub card;;card
9494;case_78;2021-06-16 16:09:00.574000+02:00;card_79;send;Zoo;Card received?;;card
9595;case_82;2021-06-16 16:09:25.926000+02:00;info_82;receive;Zoo;Receive visitor information;start;info
9595;case_82;2021-06-16 16:09:30.298000+02:00;;;Zoo;Enter customer data into the system;;
9595;case_82;2021-06-16 16:09:31.737000+02:00;;;Zoo;Send request to billing department;;
9595;case_82;2021-06-16 16:09:34.916000+02:00;;;Zoo;Forward information to making department;;
9595;case_82;2021-06-16 16:09:47.602000+02:00;;;Zoo;Wait for payment;;
9595;case_82;2021-06-16 16:09:56.439000+02:00;;;Zoo;Mail ZooClub magazine;;
9595;case_82;2021-06-16 16:09:58.998000+02:00;request_80;send;Zoo;Send payment request;;request
9595;case_82;2021-06-16 16:10:14.447000+02:00;account_81;receive;Zoo;Payment confirmed;notification;account
9595;case_82;2021-06-16 16:10:18.785000+02:00;card_83;send;Zoo;Deliver Zooclub card;;card
9595;case_82;2021-06-16 16:10:18.785000+02:00;card_83;send;Zoo;Card received?;;card
9696;case_86;2021-06-16 16:10:37.662000+02:00;info_86;receive;Zoo;Receive visitor information;start;info
9696;case_86;2021-06-16 16:10:48.933000+02:00;;;Zoo;Enter customer data into the system;;
9696;case_86;2021-06-16 16:10:55.781000+02:00;;;Zoo;Forward information to making department;;
9696;case_86;2021-06-16 16:10:55.879000+02:00;;;Zoo;Mail ZooClub magazine;;
9696;case_86;2021-06-16 16:11:00.573000+02:00;;;Zoo;Send request to billing department;;
9696;case_86;2021-06-16 16:11:01.318000+02:00;request_84;send;Zoo;Send payment request;;request
9696;case_86;2021-06-16 16:11:07.836000+02:00;;;Zoo;Wait for payment;;
9696;case_86;2021-06-16 16:11:20.528000+02:00;account_85;receive;Zoo;Payment confirmed;notification;account
9696;case_86;2021-06-16 16:11:23.011000+02:00;card_87;send;Zoo;Deliver Zooclub card;;card
9696;case_86;2021-06-16 16:11:23.011000+02:00;card_87;send;Zoo;Card received?;;card
9797;case_90;2021-06-16 16:11:33.513000+02:00;info_90;receive;Zoo;Receive visitor information;start;info
9797;case_90;2021-06-16 16:11:44.820000+02:00;;;Zoo;Enter customer data into the system;;
9797;case_90;2021-06-16 16:11:49.559000+02:00;;;Zoo;Forward information to making department;;
9797;case_90;2021-06-16 16:11:53.752000+02:00;;;Zoo;Mail ZooClub magazine;;
9797;case_90;2021-06-16 16:11:54.786000+02:00;;;Zoo;Send request to billing department;;
9797;case_90;2021-06-16 16:12:00.368000+02:00;;;Zoo;Wait for payment;;
9797;case_90;2021-06-16 16:12:01.668000+02:00;request_88;send;Zoo;Send payment request;;request
9797;case_90;2021-06-16 16:12:21.968000+02:00;account_89;receive;Zoo;Payment confirmed;notification;account
9797;case_90;2021-06-16 16:12:24.527000+02:00;card_91;send;Zoo;Deliver Zooclub card;;card
9797;case_90;2021-06-16 16:12:24.527000+02:00;card_91;send;Zoo;Card received?;;card
9898;case_94;2021-06-16 16:12:44.190000+02:00;info_94;receive;Zoo;Receive visitor information;start;info
9898;case_94;2021-06-16 16:12:55.699000+02:00;;;Zoo;Enter customer data into the system;;
9898;case_94;2021-06-16 16:12:57.419000+02:00;;;Zoo;Forward information to making department;;
9898;case_94;2021-06-16 16:13:08.222000+02:00;;;Zoo;Send request to billing department;;
9898;case_94;2021-06-16 16:13:17.715000+02:00;;;Zoo;Wait for payment;;
9898;case_94;2021-06-16 16:13:20.268000+02:00;request_92;send;Zoo;Send payment request;;request
9898;case_94;2021-06-16 16:13:36.254000+02:00;;;Zoo;Mail ZooClub magazine;;
9898;case_94;2021-06-16 16:13:46.866000+02:00;account_93;receive;Zoo;Payment confirmed;notification;account
9898;case_94;2021-06-16 16:13:48.127000+02:00;card_95;send;Zoo;Deliver Zooclub card;;card
9898;case_94;2021-06-16 16:13:48.127000+02:00;card_95;send;Zoo;Card received?;;card
9999;case_98;2021-06-16 16:14:09.866000+02:00;info_98;receive;Zoo;Receive visitor information;start;info
9999;case_98;2021-06-16 16:14:17.023000+02:00;;;Zoo;Enter customer data into the system;;
9999;case_98;2021-06-16 16:14:21.386000+02:00;;;Zoo;Forward information to making department;;
9999;case_98;2021-06-16 16:14:26.508000+02:00;;;Zoo;Send request to billing department;;
9999;case_98;2021-06-16 16:14:31.336000+02:00;;;Zoo;Wait for payment;;
9999;case_98;2021-06-16 16:14:38.025000+02:00;request_96;send;Zoo;Send payment request;;request
9999;case_98;2021-06-16 16:14:43.839000+02:00;;;Zoo;Mail ZooClub magazine;;
9999;case_98;2021-06-16 16:14:57.140000+02:00;account_97;receive;Zoo;Payment confirmed;notification;account
9999;case_98;2021-06-16 16:15:00.837000+02:00;card_99;send;Zoo;Deliver Zooclub card;;card
9999;case_98;2021-06-16 16:15:00.837000+02:00;card_99;send;Zoo;Card received?;;card
